AG_APP,TOTAL PARCEL ACRES,TOTAL AGLAND ACRES,Commodity_Acres,Hay_Acres,Perm_Pasture_Acres,Noncommercial_Wood_Acres,Commerical_Wood_Acres,Other_Crop_Acres,Homesite_Acres,Road_Waste_Pond_Acres,CRP_Acres,Con25_Acres,Other_Use_Acres,Stated_Total_Acres,Gross_Income_1,Gross_Income_2,Gross_Income_3,NOTE
1221,122.956,122.956,117.83,0,0,0,0,0,1,4.126,0,0,0,122.956,0,0,0,[]
1222,40,40,22.694,0,0,15.696,0,0,1,0.61,0,0,0,40,0,0,0,[]
1223,72.25,72.25,30.366,27,0,11.101,0,0,1,2.783,0,0,0,72.25,0,0,0,[]
1224,78.66,78.66,67,0,0,9,0,0,1,1.66,0,0,0,78.66,0,0,0,[]
1225,39.373,39.373,39.373,0,0,0,0,0,0,0,0,0,0,39.373,0,0,0,[]
1226,88.723,88.723,75.81,0,0,1.46,0,0,1.88,4.98,4.59,0,0,88.72,0,0,0,[]
1227,54.013,54.013,53.305,0,0,0,0,0,0,0.708,0,0,0,54.013,0,0,0,[]
1228,22.838,22.838,19.5,0,0,0,0,0,3.338,0,0,0,0,22.838,0,0,0,[]
1229,70,70,46.618,0,0,19.785,0,0,1,1.157,1.44,0,0,70,0,0,0,[]
1230,77.999,77.999,67,0,0,6.6,0,0,0,4.399,0,0,0,0,0,0,0,[]
1231,52.638,52.638,34.7,0,0,17.938,0,0,0,0,0,0,0,0,0,0,0,[]
1232,78.372,78.372,55.474,0,0,19.15,0,0,1,2.748,0,0,0,78.372,0,0,0,[]
1233,12.556,12.556,12.556,0,0,0,0,0,0,0,0,0,0,12.556,0,0,0,[]
1234,51.651,51.651,1.3,0,0,44.451,0,0,0,5.9,0,0,0,51.651,0,0,0,[]
1235,36.015,36.015,27.47,0,0,0,0,0,0,8.545,0,0,0,36.015,0,0,0,[]
1237,160,160,158,0,0,0,0,0,1,1,0,0,0,160,0,0,0,[]
1238,49.078,49.078,42.91,0,0,6.17,0,0,0,0,0,0,0,49.08,0,0,0,[]
1239,83.3,83.3,78.742,0,0,0,0,0,1,3.558,0,0,0,83.3,0,0,0,[]
1240,538.057,538.057,365.453,0,0,0,118.834,0,0,17.303,19.498,16.969,0,538.057,0,0,0,[]
1241,97.89,97.89,42.938,0,45,7.911,0,0,1,1.041,0,0,0,97.89,0,0,0,[]
1242,11.354,11.354,1.59,0,0,0,0,0,0,1.8,0,0,7.964,11.354,0,0,0,[]
1243,452.15,452.15,369.412,0,0,56.356,0,0,0,12.502,13.88,0,0,0,0,0,0,[]
1244,105.516,105.516,100.81,0,0,0,0,0,0,4.706,0,0,0,105.516,0,0,0,[]
1245,37.638,37.638,2.638,0,0,0,35,0,0,0,0,0,0,37.638,0,0,0,[]
1246,44.498,44.498,41.599,0,0,0,0,0,0,2.899,0,0,0,40,0,0,0,[]
1247,80,80,66.712,1,0,8.605,0,0,1,2.683,0,0,0,80,0,0,0,[]
1248,24,24,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,[]
1249,165.703,165.703,130,0,10,5,0,0,1,19.703,0,0,0,0,0,0,0,[]
1250,354.077,354.077,291.632,10,11,0,33.253,0,1,7.192,0,0,0,354.07,0,0,0,[]
1251,159.795,159.795,126.347,0,0,25.613,0,0,1,5.375,1.46,0,0,159.795,0,0,0,[]
1252,17.995,17.995,16.058,0,0,0,0,0,1,0.937,0,0,0,0,0,0,0,[]
1253,382.013,382.013,335.685,0,0,35.257,0,0,0,5.223,4.289,1.559,0,382.013,0,0,0,[]
1254,71.573,71.573,57.55,0,0,14.023,0,0,0,0,0,0,0,0,0,0,0,[]
1255,90.126,90.126,65,15,0,0,0,0,0,10,0,0,0,90,0,0,0,[]
1256,42.938,42.938,39.823,0,0,0,0,0,1,2.115,0,0,0,41.93,0,0,0,[]
1257,55.148,55.148,50.28,0,0,4.868,0,0,0,0,0,0,0,55.148,0,0,0,[]
1258,196.219,196.219,175,0,0,15,0,0,0,6.219,0,0,0,196.219,0,0,0,[]
1259,87.07,87.07,82.7,0,0,0,0,0,0,4.37,0,0,0,0,0,0,0,[]
1260,71.513,71.513,70.163,0,0,0,0,0,1,0.35,0,0,0,71.513,0,0,0,[]
1261,40,40,39,0,0,0,0,0,0,1,0,0,0,40,0,0,0,[]
1262,67.856,67.856,51.8,0,0,8.075,0,0,1,7.601,0,0,0,67.856,0,0,0,[]
1263,26.937,26.937,24.866,0,0,0,0,0,1,1.071,0,0,0,26.937,0,0,0,[]
1264,200.143,200.143,168.01,0,16,7.453,0,0,1,7.68,0,0,0,0,0,0,0,[]
1265,50.617,50.617,50.617,0,0,0,0,0,0,0,0,0,0,50.617,0,0,0,[]
1266,296.682,296.682,268.22,0,0,21.205,0,0,2,4.662,0.21,0.385,0,296.682,0,0,0,[]
1267,43.18,43.18,0,0,0,8.936,0,0,0,1.643,32.601,0,0,43.18,0,0,0,[]
1269,217.05,217.05,178.503,0,0,30.943,0,0,1,6.604,0,0,0,217.05,0,0,0,[]
1270,94.91,94.91,61.895,0,0,0,27.229,0,1,4.786,0,0,0,94.91,0,0,0,[]
1271,64.19,64.19,56.52,0,0,0,0,0,2,5.67,0,0,0,64.19,0,0,0,[]
1273,13.18,13.18,9.82,0,0,3.36,0,0,0,0,0,0,0,13.18,0,0,0,[]
1274,85.33,85.33,60,0,0,12,0,0,1,12.33,0,0,0,85.33,0,0,0,[]
1275,50,50,39.713,0,0,6.684,0,0,1,1.162,0.418,1.023,0,50,0,0,0,[]
1276,123.481,123.481,120.1,0,0,0,0,0,1,2.381,0,0,0,123.481,0,0,0,[]
1277,80,80,78.207,0,0,0,0,0,0,1.793,0,0,0,80,0,0,0,[]
1278,239.737,239.737,214.675,0,0,16.88,0,0,1,5.987,0,1.195,0,239.737,0,0,0,[]
1279,78.524,78.524,76.338,0,0,0,0,0,0,2.186,0,0,0,0,0,0,0,[]
1281,4.774,4.774,4.22,0,0,0,0,0,0,0.554,0,0,0,0,0,0,0,['GROSS INCOME DOES NOT MEET $2500']
1282,40.778,40.778,37.014,0,0,2.377,0,0,1,0.387,0,0,0,0,0,0,0,[]
1283,138,138,129.658,0,0,0.137,0,0,2,6.205,0,0,0,138,0,0,0,[]
1284,78,77.999,44.139,0,0,25.789,0,0,1,3.032,4.039,0,0,78,0,0,0,[]
1285,128.55,128.55,128.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[]
1286,100.698,100.698,91.837,0,4.4,0,0,0,1,3.461,0,0,0,100.698,0,0,0,[]
1287,156,156,1.601,0,0,20.81,0,0,1,3.77,128.819,0,0,156,0,0,0,[]
1288,75.46,75.46,75.46,0,0,0,0,0,0,0,0,0,0,75.46,0,0,0,[]
1289,22.3,22.3,19.946,0,0,0,0,0,1,1.354,0,0,0,22.3,0,0,0,[]
1290,491.979,491.979,427.659,0,0,0,0,0,0,0,64.32,0,0,491.979,0,0,0,[]
1291,58.69,58.69,56.763,0,0,0,0,0,0,1.927,0,0,0,0,0,0,0,[]
1292,185,185,165.301,0,0,11.46,0,0,1,7.239,0,0,0,185,0,0,0,[]
1293,25.188,25.188,22.406,0,0,2.348,0,0,0,0.434,0,0,0,23,0,0,0,[]
1294,305.025,305.025,294.2,0,0,0,0,0,1,4.971,4.441,0.413,0,305.025,0,0,0,[]
1295,246.385,246.385,207.766,0,0,28.005,0,0,1,9.614,0,0,0,0,0,0,0,[]
1296,201.372,201.372,178.158,0,0,15.528,0,0,1,6.686,0,0,0,201.372,0,0,0,[]
1297,14.236,14.236,8.13,0,0,0,0,0,0,2.023,3.2,0.883,0,0,0,0,0,[]
1299,24.486,24.486,21.986,0,0,0,0,0,0,2.5,0,0,0,24.486,0,0,0,[]
1300,423.965,423.965,394.269,0,0,9.815,0,0,1,18.881,0,0,0,423.965,197482.5,65914.8,0,[]
1301,18.093,18.093,11.713,0,0,5.403,0,0,0,0.977,0,0,0,0,0,0,0,[]
1302,61.67,61.67,54.12,0,0,6.81,0,0,0,0.74,0,0,0,61.67,0,0,0,[]
1303,63.102,63.102,62.5,0,0,0,0,0,0,0.602,0,0,0,0,0,0,0,[]
1304,80,80,72,0,0,7,0,0,1,0,0,0,0,80,0,0,0,[]
1305,121.662,99.188,94.874,0,0,0.155,0,0,0,25.198,0,1.435,0,99.188,0,0,0,['CALCULATED DOES NOT EQUAL DEED'] MANUALLY ADJUST
1306,20,20,13.9,0,0,4.18,0,0,1,0.92,0,0,0,20,0,0,0,[]
1307,525.588,525.588,431.898,0,0,43.118,0,0,0,8.806,40.64,1.126,0,525.588,0,0,0,[]
1308,210.55,193.002,175.55,0,35,0,0,0,0,0,0,0,0,0,0,0,0,[]
1309,164.835,164.835,120.133,0,14.2,20.911,0,0,0,9.591,0,0,0,170.985,0,0,0,[]
1310,66.91,66.91,55.893,0,0,5.925,0,0,1,4.092,0,0,0,66.91,0,0,0,[]
1311,60.105,60.105,43.973,0,0,0.954,0,0,1,5.242,8.6,0.336,0,60.105,0,0,0,[]
1312,95.419,95.419,95.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[]
1314,89.037,89.037,86.4,0,0,0,0,0,0,2.637,0,0,0,89.037,0,0,0,[]
1315,185.809,185.809,152.264,0,0,22.909,0,0,0,8.555,0,2.081,0,0,0,0,0,[]
1317,134.889,134.889,132.36,0,0,1.69,0,0,0,0.839,0,0,0,134.889,0,0,0,[]
1318,249.14,249.14,223.657,0,0,15.492,0,0.2,2,4.591,3.2,0,0,249.14,0,0,0,[]
1319,64,64,52.84,0,0,7,0,0,0,4.16,0,0,0,64,0,0,0,[]
1320,86.31,86.31,0,0,0,6.035,0,0,0,1.818,78.8,0,0,86.31,0,0,0,[]
1321,113.414,118.414,102.014,0,0,7.501,0,0,0,3.899,0,0,0,40.5,0,0,0,['CALCULATED DOES NOT EQUAL DEED'] MANUALLY ADJUST
1322,97.883,97.883,0,88.123,0,0,0,0,1,8.76,0,0,0,97.883,0,0,0,[]
1323,22.567,22.567,22.06,0,0,0,0,0,0,0.507,0,0,0,0,0,0,0,[]
1324,187.282,187.282,161.113,0,0,21.661,0,0,1,3.508,0,0,0,187.282,0,0,0,[]
1325,29.221,29.221,0,0,0,0,29.221,0,0,0,0,0,0,0,0,0,0,[]
1326,80.562,80.562,78.322,0,0,2.194,0,0,0,0.046,0,0,0,0,0,0,0,[]
1327,72.785,72.785,72.785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[]
1328,105.711,105.711,96.03,0,0,3.28,0,0,1,5.401,0,0,0,105.711,0,0,0,[]
1329,104.309,104.309,68.365,0,0,33.791,0,0,1,1.153,0,0,0,0,0,0,0,[]
1331,87.361,87.361,62.356,0,9.8,9.464,0,0,1,4.741,0,0,0,87.361,0,0,0,[]
1333,55.244,55.244,46.07,0,0,0,0,0,0,4.273,4.901,0,0,0,0,0,0,[]
1334,77.583,77.583,0,52,0,16.5,0,0,0,1.7,7.3,0,0,77.5,0,0,0,[]
1336,126.84,126.84,119.56,0,0,0,0,0,0,7.28,0,0,0,126.84,0,0,0,[]
1337,86.647,86.647,79.272,0,0,0,0,0,1,3.075,3.3,0,0,0,0,0,0,[]
1338,163.696,163.696,163.696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[]
1339,87.5,87.5,70.222,0,0,16.502,0,0,0,0.776,0,0,0,0,0,0,0,[]
1341,18.197,18.197,0.189,7,9,0,0,0,1,1.008,0,0,0,0,0,0,0,[]
1343,80.535,80.535,77.604,0,0,0,0,0,1.17,1.761,0,0,0,80.535,0,0,0,[]
1344,107.655,107.655,103.464,0,0,0,0,0,1,3.191,0,0,0,0,0,0,0,[]
1346,33.931,33.931,32.67,0,0,0,0,0,0,1.261,0,0,0,33.931,0,0,0,[]
1347,28.284,28.284,27.012,0,0,0,0,0,1,0.272,0,0,0,0,0,0,0,[]
1348,154,154,136.395,0,0,4.099,0,0,1,5.607,2.92,3.979,0,154,0,0,0,[]
1349,126.132,126.132,118,0,0,8,0,0,0,0,0,0,0,126,0,0,0,[]
1350,16.096,16.096,16.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[]
1351,141.54,141.54,139.664,0,0,0,0,0,0,1.87,0,0,0,141.54,0,0,0,[]
1352,33.879,33.879,33.879,0,0,0,0,0,0,0,0,0,0,33.879,0,0,0,[]
1353,27.478,27.478,24.55,0,0,0,0,0,0,2.92,0,0,0,27.47,0,0,0,[]
1354,529.565,529.565,467.668,0,0,36.774,0,0,0,14.098,1.75,9.275,0,529.56,0,0,0,[]
1355,35.584,35.584,27.17,0,0,6.266,0,0,1,1.148,0,0,0,0,0,0,0,[]
1356,60,60,0,0,0,29.04,0,0,0,0,30.8,0,0,59.84,0,0,0,[]
1357,16.68,16.68,8,0,0,8.68,0,0,0,0,0,0,0,0,1450,0,0,[]
1358,54.436,54.436,3.801,0,0,29.251,0,0,0,2.483,18.901,0,0,54.436,0,0,0,[]
1359,80,80,68.22,0,0,1.51,0,0,1,4.48,4.79,0,0,80,0,0,0,[]
1360,18.45,18.45,16.497,0,0,0.126,0,0,1,0.827,0,0,0,18.45,0,0,0,[]
1361,20,20,0,0,16,4,0,0,0,0,0,0,0,20,0,0,0,[]
1362,43.527,43.527,36.854,0,0,2.738,0,0,0,1.701,1.35,0.884,0,43.5,0,0,0,[]
1364,313.5,313.5,0,296.756,0,4.009,0,0,1,11.735,0,0,0,313.5,0,0,0,[]
1365,98.808,98.808,70.69,0,0,18.785,0,0,1,5.114,0,3.219,0,98.808,0,0,0,[]
1366,21.02,21.02,18.094,0,0,0.547,0,0,1,1.379,0,0,0,0,0,0,0,[]
1368,106.07,106.07,94.81,0,0,0,0,0,0,11.26,0,0,0,0,0,0,0,[]
1369,160.726,160.726,160.726,0,0,0,0,0,0,0,0,0,0,160.726,0,0,0,[]
1370,375.507,375.507,325.71,0,0,40.07,0,0,0,9.727,0,0,0,0,0,0,0,[]
1371,19.199,19.199,19.114,0,0,0,0,0,0,0,0.08,0,0,19.194,0,0,0,[]
1372,39.686,39.686,38.042,0,0,0,0,0,0,1.639,0,0,0,39.686,0,0,0,[]
1373,73.872,73.872,40,0,0,32.872,0,0,1,0,0,0,0,73.872,0,0,0,[]
1374,99.005,99.005,91.36,0,0,4.79,0,0,0,2.855,0,0,0,99.005,0,0,0,[]
1375,455.23,455.23,382.74,0,0,0,46.94,0,0,25.55,0,0,0,455.23,0,0,0,[]
1376,79.49,79.49,60.736,0,0,11.398,0,0,1,4.156,1.97,0.23,0,79.49,0,0,0,[]
1377,91.566,91.566,79.769,0,0,8.645,0,0,1,2.152,0,0,0,91.566,0,0,0,[]
1378,16.254,16.254,15.045,0,0,0,0,0,1,0.209,0,0,0,16.254,0,0,0,[]
1380,71.044,71.044,51.248,0,0,16.429,0,0,1,2.367,0,0,0,70.74,0,0,0,[]
1381,60,60,56.936,0,0,0,0,0,1,2.064,0,0,0,0,0,0,0,[]
1382,39.81,39.81,0,0,0,38.81,0,0,0,0,0,0,1,39.81,0,0,0,[]
1384,21.589,21.589,21.589,0,0,0,0,0,0,0,0,0,0,21.589,0,0,0,[]
1385,30.88,30.88,30.88,0,0,0,0,0,0,0,0,0,0,30.88,0,0,0,[]
1387,116.14,116.14,115.17,0,0,0,0,0,0,0.97,0,0,0,116.14,0,0,0,[]
1388,17.984,17.984,14.91,0,0,0,0,0,0,0.414,2.66,0,0,17.984,0,0,0,[]
1389,154.248,154.248,89.14,25,0,23,0,0,1.33,6.088,9.02,0.67,0,154.248,0,0,0,[]
1390,42.3,42.3,41.351,0,0,0,0,0,0,0.949,0,0,0,42.3,0,0,0,[]
1391,27.902,27.902,25.53,0,0,0,0,0,1,0.472,0.9,0,0,27.902,0,0,0,[]
1392,68.205,68.205,57.635,0,0,7.61,0,0,2.19,0.77,0,0,0,68.205,0,0,0,[]
1393,38.75,38.75,36.621,0,0,0,0,0,1,1.129,0,0,0,38.75,0,0,0,[]
1394,8.53,8.53,7.38,0,0,0.004,0,0,1,0.146,0,0,0,0,0,0,0,['GROSS INCOME DOES NOT MEET $2500']
1395,38.31,38.31,36.31,0,0,0,0,0,0,2,0,0,0,38.31,0,0,0,[]
1396,80.71,80.71,63.072,0,0,14.719,0,0,1,1.919,0,0,0,80.71,0,0,0,[]
1397,40,40,35,0,0,5,0,0,0,0,0,0,0,40,0,0,0,[]
1398,17.938,17.938,0,0,0,4.38,0,0,0,1.81,5.98,0,5.768,17.938,0,0,0,[]
1399,37,37,0,0,0,0,0,0,1,2.25,33.75,0,0,37,0,0,0,[]
1400,66.463,66.609,47.24,0,0,0,0,0,2,13.463,3.8,0,0,66.463,0,0,0,[]
1401,64.331,64.331,52.981,0,0,9.63,0,0,0,1.72,0,0,0,0,0,0,0,[]
1402,67.952,67.952,3.274,17,0,0,45.69,0,1,0.988,0,0,0,0,0,0,0,[]
1403,14.608,14.608,14.6,0,0,0,0,0,0,0.008,0,0,0,14.608,0,0,0,[]
1404,225.048,225.048,200,0,0,22,0,0,1,2.048,0,0,0,225.048,0,0,0,[]
1405,218.078,218.078,186.515,0,0,21.76,0,0,1,8.803,0,0,0,218.078,0,0,0,[]
1406,15.013,15.013,12.857,0,0,0,0,0,0,2.156,0,0,0,0,0,0,0,[]
1407,113.993,113.993,113.993,0,0,0,0,0,0,0,0,0,0,113.993,0,0,0,[]
1408,62.654,62.654,43,0,0,16,0,0,0,3.654,0,0,0,62.654,0,0,0,[]
1409,113.22,113.22,111.554,0,0,0,0,0,1,0.666,0,0,0,113.22,0,0,0,[]
1411,50.64,50.64,45.142,0,0,3.007,0,0,0,1.811,0,0.68,0,50.64,0,0,0,[]
1412,28.3,28.3,18.81,0,0,7.447,0,0,1,1.055,0,0,0,28.312,0,0,0,[]
1413,11.263,11.263,7.8,0,0,0,0,0,0,3.463,0,0,0,11.263,0,0,0,[]
1414,15,15,11.151,0,0,2.502,0,0,1,0.347,0,0,0,0,0,0,0,[]
1415,37.928,37.928,30,0,0,8,0,0,0,0,0,0,0,0,0,0,0,[]
1416,24.643,24.643,22.037,0,0,0.473,0,0,1,1.133,0,0,0,24.643,0,0,0,[]
1417,53.859,53.859,53.309,0,0,0,0,0,0,0,0.55,0,0,53.859,0,0,0,[]
1418,365.506,365.506,340.226,0,0,9.369,0,0,2,12.731,1.18,0,0,365.506,0,0,0,[]
1420,127.336,127.33,121.206,0,0,3.863,0,0,0,2.261,0,0,0,0,0,0,0,[]
1421,53.859,53.859,52.409,0,0,0,0,0,0,0,1.45,0,0,53.859,0,0,0,[]
1422,33.933,33.933,0,20.933,3,9,0,0,1,0,0,0,0,33.933,0,0,0,[]
1423,13.438,13.438,12.487,0,0,0.751,0,0,0,0.2,0,0,0,0,0,0,0,[]
1424,117,117,106.27,0,0,6.4,0,0,1,3.33,0,0,0,117,0,0,0,[]
1425,67.91,67.91,67.286,0,0,0,0,0,0,0.624,0,0,0,0,16882,0,0,[]
1426,99.975,99.975,88.446,0,0,4.508,0,0,0,2.75,3.5,0.771,0,99.975,0,0,0,[]
1427,12.25,12.25,10.181,0,0,0,0,0,0,2.069,0,0,0,0,0,0,0,[]
1428,97.33,97.33,80.079,0,0,13.693,0,0,0,3.558,0,0,0,0,0,0,0,[]
1429,106.02,106.02,102.07,0,0,0,0,0,0,3.95,0,0,0,106.02,0,0,0,[]
1430,92.025,92.025,32,0,0,59.025,0,0,1,0,0,0,0,92.025,0,0,0,[]
1431,50.9,50.9,42.801,0,0,7.576,0,0,0,0.523,0,0,0,64.594,0,0,0,[]
1432,187.799,187.799,180.345,0,0,3.971,0,0,1,2.483,0,0,0,187.7,0,0,0,[]
1433,95.363,95.363,90.63,0,0,0,0,0,0,4.73,0,0,0,95.36,0,0,0,[]
1434,121.25,121.25,115.737,0,0,0.376,0,0,1,4.137,0,0,0,121.25,0,0,0,[]
1436,12.671,12.671,12.169,0,0,0,0,0,0,0.502,0,0,0,0,0,0,0,[]
1438,142.897,142.897,137.05,0,0,0.558,0,0,0,3.489,1.8,0,0,142.897,0,0,0,[]
1439,70.873,70.873,58.133,0,0,6.757,0,0,0,2.409,0,3.574,0,0,0,0,0,[]
1440,46,46,44.656,0,0,0,0,0,1,0.344,0,0,0,0,0,0,0,[]
1441,162.618,162.618,90.045,6,37,22.505,0,0,1,6.068,0,0,0,163.081,0,0,0,[]
1442,16.12,13.519,0,12,0,3,0,0,0,1,0,0,0,0,0,0,0,[]
1443,78.87,78.87,54.38,10,0,7.2,0,0,1,5.99,0,0,0,78.87,0,0,0,[]
1444,158,158,146,0,0,12,0,0,0,0,0,0,0,158,0,0,0,[]
1445,5.79,5.79,1.888,0,2,0,0,0.22,1,0.682,0,0,0,5.79,5775,0,0,[]
1446,15.624,15.624,14.1,0,0,0,0,0,0,1.524,0,0,0,15.624,0,0,0,[]
1447,166.66,166.66,134.323,0,0,17.129,0,0,1,7.307,6.521,0.38,0,166.66,0,0,0,[]
1448,232.837,232.837,198.662,0,0,27.213,0,0,1,5.962,0,0,0,232.837,0,0,0,[]
1449,14.93,14.93,7.88,0,0,4.518,0,0,1,1.532,0,0,0,0,0,0,0,[]
1451,207.509,207.509,195.046,0,0,3.664,0,0,1,7.799,0,0,0,207.509,0,0,0,[]
1452,113.933,113.933,18.725,2.792,12.13,15.723,0,0,1,3.543,59.9,0.12,0,0,0,0,0,[]
1453,195.24,195.24,161.85,0,0,0,0,0,0,33.39,0,0,0,195.24,0,0,0,[]
1454,35,35,34.29,0,0,0,0,0,0,0.71,0,0,0,0,0,0,0,[]
1455,36.9,36.9,36.4,0,0,0,0,0,0,0.5,0,0,0,36.9,0,0,0,[]
1456,56.344,56.344,41.48,0,0,10.777,0,0,1,3.087,0,0,0,45.76,0,0,0,[]
1457,95.186,95.186,75.592,0,0,17.095,0,0,0,2.499,0,0,0,0,0,0,0,[]
1458,520.627,520.627,492.867,0,0,14.194,0,0,0,12.695,0.871,0,0,520.127,0,0,0,[]
1460,61.079,61.079,54,0,0,0,0,0,0,7.079,0,0,0,61.079,0,0,0,[]
1461,87.138,87.138,80.808,0,0,0.152,0,0,4,2.178,0,0,0,87.13,0,0,0,[]
1462,28.898,28.898,24.254,0,0,0,0,0,1,3.644,0,0,0,28.898,0,0,0,[]
1463,68.5,68.5,52.35,0,0,0,0,0,0,16.15,0,0,0,68.5,0,0,0,[]
1464,75.224,75.224,63.462,0,0,1.961,0,0,0,4.053,4.7,1.048,0,75.224,0,0,0,[]
1465,66.12,66.12,66.12,0,0,0,0,0,0,0,0,0,0,66.12,0,0,0,[]
1466,21.31,21.31,19.396,0,0,0,0,0,1,0.914,0,0,0,0,0,0,0,[]
1467,360.689,360.689,301.637,0,0,44.717,0,0,2,12.335,0,0,0,360.689,0,0,0,[]
1468,135.877,135.877,127.732,0,0,2.62,0,0,1,4.525,0,0,0,136,0,0,0,[]
1469,42.53,42.53,28.44,0,0,10.4,0,0,0,3.69,0,0,0,42.53,0,0,0,[]
1470,91.969,91.968,90.559,0,0,0.008,0,0,1,0.401,0,0,0,91.969,0,0,0,[]
1471,22,22,14,0,0,8,0,0,0,0,0,0,0,22,0,0,0,[]
1472,20.08,20.08,18.702,0,0,0,0,0,1,0.378,0,0,0,20.08,0,0,0,[]
1474,98.844,98.844,82,0,8,0,0,0,0,0,0,8.844,0,98.844,0,0,0,[]
1475,78.219,78.219,76.998,0,0,0.262,0,0,0,0.959,0,0,0,0,0,0,0,[]
1476,20.712,20.712,17.214,0,0,1.413,0,0,0,2.085,0,0,0,0,0,0,0,[]
1477,78.322,78.322,51.021,0,0,24.94,0,0,1,1.361,0,0,0,78.322,0,0,0,[]
1478,172.593,172.593,152.529,0,0,16.816,0,0,1,2.248,0,0,0,172.593,0,0,0,[]
1479,231.864,231.864,209.108,0,0,19.131,0,0,1,2.625,0,0,0,0,0,0,0,[]
1480,87.27,87.27,0,75.375,0,9.81,0,0,1,1.085,0,0,0,87.27,0,0,0,[]
1481,15.005,15.005,15,0,0,0.005,0,0,0,0,0,0,0,15.005,0,0,0,[]
1482,17.635,17.635,0,16.274,0,0,0,0,0,1.361,0,0,0,0,0,0,0,[]
1483,20.983,20.983,8.282,0,0,0.998,7.54,0,0,0.043,4.12,0,0,20.983,0,0,0,[]
1484,40.895,40.895,15.884,0,0,3.461,16.855,0,1,3.695,0,0,0,0,0,0,0,[]
1485,401.511,401.511,388.511,0,0,13,0,0,0,0,0,0,0,401.511,0,0,0,[]
1486,80,80,29.135,0,21.96,21.219,0,0,0,2.536,5.15,0,0,80,0,0,0,[]
1487,72.4,72.4,69.78,0,0,0,0,0,1,1.62,0,0,0,72.4,0,0,0,[]
1488,64.378,64.378,64.378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[]
1490,33.15,33.15,33.15,0,0,0,0,0,0,0,0,0,0,33.15,0,0,0,[]
1491,394.24,394.24,370,0,0,14,0,0,0,10.24,0,0,0,394.24,0,0,0,[]
1492,98.953,98.953,48.64,0,0,43.013,0,0,0,7.3,0,0,0,98.953,0,0,0,[]
1493,81.579,81.579,51.865,0,0,25.286,0,0,1,2.961,0,0.467,0,81.579,0,0,0,[]
1494,49.4,49.4,48.4,0,0,0,0,0,1,0,0,0,0,49.4,0,0,0,[]
1495,21.253,21.253,19.13,0,0,0,0,0,0,2.12,0,0,0,21.253,0,0,0,[]
1496,88.003,88.003,60,0,0,28,0,0,0,0,0,0,0,88,0,0,0,[]
1497,31.439,31.439,3.08,0,0,8.75,18,0,1,0.609,0,0,0,31.439,0,0,0,[]
1498,13.757,13.757,0.327,7.5,0,2.899,0,0,1,2.031,0,0,0,0,4800,0,0,[]
1499,64.159,64.159,59.009,0,0.66,0.65,0,0,0,3.518,0,0.322,0,64.159,0,0,0,[]
1500,116,116,0,110,0,0,0,0,1,5,0,0,0,116,0,0,0,[]
1501,14.896,14.896,14.896,0,0,0,0,0,0,0,0,0,0,14.896,0,0,0,[]
1502,23.298,23.298,14,0,0,8.489,0,0,0,0.809,0,0,0,23.298,0,0,0,[]
1503,78.138,78.138,6.407,0,0,50.824,0,0,1,6.731,0,0,13.176,78,0,0,0,[]
1505,128.66,128.66,109.661,0,0,14.834,0,0,1,3.165,0,0,0,128.66,0,0,0,[]
1506,378.374,378.374,314.959,0,0,48.368,0,0,1,14.047,0,0,0,0,0,0,0,[]
1507,25,25,0,0,0,4.459,0,15.563,1,0.378,3.6,0,0,25,0,0,0,[]
1508,74.512,74.512,71.606,0,0,1.318,0,0,1,0.588,0,0,0,0,0,0,0,[]
1509,37.24,37.24,27.93,0.59,0,3.93,0,0,1.11,0,3.67,0.67,0,37.24,0,0,0,[]
1510,83.45,83.45,83.45,0,0,0,0,0,0,0,0,0,0,83.45,0,0,0,[]
1511,76.65,76.65,62.86,0,0,11.881,0,0,1,0.909,0,0,0,76.65,0,0,0,[]
1512,139.25,139.25,129.117,0,0,0.475,0,0,1,8.658,0,0,0,139.25,0,0,0,[]
1513,19,19,3,0,0,16,0,0,0,0,0,0,0,19,300,0,0,[]
1514,49.25,49.25,35.073,0,0,11.641,0,0,1,1.536,0,0,0,0,0,0,0,[]
1515,151.7,151.7,129.92,0,0,21.78,0,0,0,0,0,0,0,151.7,0,0,0,[]
1516,302.182,302.182,239.292,0,0,49,0,0,1,11.855,0,1.035,0,302.182,0,0,0,[]
1517,7.14,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,3297.77,0,0,[]
1518,53,53,42.822,6,0,0,0,0,1,3.178,0,0,0,53,0,0,0,[]
1519,188.02,188.02,155.998,0,1,21.764,0,0,1,8.258,0,0,0,188.02,0,0,0,[]
1520,50.741,50.741,48.106,0,0,0.657,0,0,0,0,0,1.978,0,0,0,0,0,[]
1521,74.21,74.21,74.21,0,0,0,0,0,0,0,0,0,0,74.21,0,0,0,[]
