AGAPPL,Commodity_Crop_ACRE,Hay_ACRE,Permanent_Pasture_ACRE,Noncommercial_Woodland_ACRE,Commercial_Timber_ACRE,Other_Crops_ACRE,Homesite_ACRE,Road_Waste_Pond_ACRE,CRP_ACRE,Conservation_Practices_ACRE,Other_Use_ACRE,STATED_TOTAL_ACRES,GROSS_INCOME,GROSS_INCOME_2,GROSS_INCOME_3
1573,94.03,0,0,6.87,0,0,2,2,15.25,0,0,120.15,0,0,0
1574,107.842,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1576,30,0,0,6,0,0,1,3,0,0,0,40,0,0,0
1577,185.95,0,0,0,0,0,0,2.713,0,0,0,188.663,0,0,0
1578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1579,31,0,0,0,0,0,2,2,0,0,8.448,43.448,0,0,0
1580,64,0,0,0,0,0,0,0,0,0,0,64,0,0,0
1581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1582,38,0,0,0,0,0,0,2,0,0,0,40,0,0,0
1583,19.84,0,0,0,0,0,3.87,1.846,4.51,1.41,0,31.476,0,0,0
1584,58.326,0,0,15.05,0,0,3.4,2.054,0,2.6,0,81.43,0,0,0
1585,50.078,0,0,0,0,0,0,1.732,0,2.19,0,54,0,0,0
1587,32.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1588,76,0,0,0,0,0,0,0,0,0,0,76,0,0,0
1589,77.517,0,0,0,0,0,0,2.41,0,0,0,79.927,0,0,0
1590,2,0,1.5,0,0,0,0,0,0,0,0,0,910,6500,0
1591,290.78,0,3,15,0,0,4,2,0,0,2,316.78,0,0,0
1592,35,0,0,2.653,0,0,0,2.347,0,0,0,0,0,0,0
1593,0,66.513,0,8.353,0,0,0,2.239,0,0,0,77.105,0,0,0
1594,75.743,0,0,3.316,0,0,0,0.603,0,0,0,79.662,0,0,0
1595,74.225,0,0,0,0,0,0,0,0,0,0,74.225,0,0,0
1597,5.986,0,0,0,0,0,1,1.175,0,0,0,0,2244,0,0
1598,37.69,0,0,0.399,0,0,0,0.831,1,0,0,39.92,0,0,0
1599,80,0,0,0,0,0,0,0,0,0,0,80,0,0,0
1600,76.6,0,0,12.461,0,0,0,1.169,0,0,0,90.23,0,0,0
1601,66.5,0,0,0,0,0,0,5.52,4.2,0,0,76.22,0,0,0
1602,60.09,0,0,5,0,0,2.31,3.91,2.77,0,0,74.08,0,0,0
1603,35.233,0,0,0.457,0,0,0,0.711,0,0,0,36.401,0,0,0
1604,0,0,0,0,0,0,0,0,19.9,0,0,0,0,0,0
1605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1606,68.24,0,0,0,0,0,0,6.161,1.92,0,0,0,0,0,0
1607,20,0,0,0,0,0,2,7,0,0,0,0,0,0,0
1608,82.46,0,0,0,0,0,0,4.009,0,0,0,86.469,0,0,0
1609,142.09,0,0,0,0,0,0,1.234,9.54,0,0,152.864,0,0,0
1610,203.4,6,18.43,0,0,0,2,5.29,0,0,0,235.12,0,0,0
1611,40,0,0,0,0,0,0,0,0,0,0,40,18337.46,0,0
1612,7.5,0,0,0,0,0,2.878,0,0,0,0,10.378,0,0,0
1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1614,111.187,0,0,14.501,0,0,1,10.017,0,3,17.685,157.39,0,0,0
1615,0,0,0,0,21.731,0,0,0,0,0,0,21.731,0,0,0
1616,4.5,4.5,0,0,0,0,2,0.008,0,0,0,11.008,0,0,0
1617,27.58,0,0,9,0,0,0,0.639,0,0,0,37.219,0,0,0
1618,50,0,0,6,0,0,0,3.53,0,0,0,59.53,0,0,0
1619,30,0,0,0,0,0,3.227,0,0,0,0,33.227,0,0,0
1620,39.949,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1621,38.24,0,0,0,0,0,0,1.68,0,0,0,39.92,0,0,0
1622,65.13,0,0,0,0,0,1.5,13.37,0,0,0,80,0,0,0
1623,35.255,0,0,0,0,0,0,0,0,0,0,35.255,0,0,0
1624,64.56,0,0,9.5,0,0,1,4.94,0,0,0,80,0,0,0
1625,439.585,0,0,48.317,0,0,2,16.574,19.61,2.44,0,528.526,0,0,0
1626,70,0,0,5,0,0,1,4,0,0,0,80,0,0,0
1627,10,0,0,29.874,0,0,0,0,0,0,0,39.874,0,0,0
1630,47,12,10,4,0,0,10.25,1,0,0,0,84.25,0,0,0
1632,109.5,0,0,0,0,0,0,2.159,0,0,0,111.659,0,0,0
1633,59.47,0,0,24,0,0,0,0,0,0,0,83.47,0,0,0
1634,61.916,0,0,8.812,0,0,0.3,5.412,0,0,0,76.44,0,0,0
1635,96.54,0,0,0,0,0,0,0,0,0,0,96.54,0,0,0
1636,131.36,0,0,15,0,0,1,0,0,7.478,0,0,0,0,0
1637,64.352,0,0,0,0,0,0,0,0,0,0,64.352,0,0,0
1638,23.902,0,0,0,0,0,0,0,0,0,0,23.902,0,0,0
1639,0,0,0,30.015,0,0,0,0,0,0,0,0,0,0,0
1640,122.91,0,0,4,0,0,1.5,0,0,0,0,128.41,0,0,0
1641,48.72,6.89,0,0,0,0,1.81,22.58,0,0,0,0,0,0,0
1642,106.62,8.062,0,9.9,0,0,3.05,2.59,0,0,0,0,0,0,0
1643,57.631,3.5,0,0,0,0,2.862,1.13,0,0,0,64.943,0,0,0
1644,9,0,0,0,0,0,1,0.287,0,0,0,0,0,0,0
1645,70.202,0,0,19.58,0,0,2,3,0,0,0,94.782,0,0,0
1646,661.16,10,0,178.02,0,0,0,86.529,0,0,0,935.709,0,0,0
1647,71.57,0,2.75,16.54,0,0,1,3.617,3.66,0,0,99.137,0,0,0
1648,30.81,0,0,0,0,1.5,1,1,0,0,0,34.31,0,0,0
1649,41,13,0,25,0,0,0,10.146,0,9,0,98.146,0,0,0
1650,30,0,0,50.734,0,0,0,0,0,0,0,0,0,0,0
1651,45.39,0,0,0,0,0,0,1,0,0,0,46.39,0,0,0
1652,59.159,0,0,0,0,0,0,0,0,0,0,59.159,0,0,0
1653,36.114,0,0,0,0,0,1,1.142,0,0,0,38.256,0,0,0
1655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1656,5,0,0,3.438,0,0,1,0,1.42,0.28,0,11.138,2550,0,0
1657,85.853,0,0,68.57,0,0,0,0,75.81,0,0,230.233,0,0,0
1658,28.26,0,0,10.192,0,0,0,0.348,0,0,0,38.8,0,0,0
1659,318.694,0,0,7.203,0,0,4.67,12.801,10.07,0,0,353.438,0,0,0
1660,54.927,0,0,6.5,0,0,1.5,6,0,1,0,69.927,0,0,0
1661,114,0,0,39,0,0,3,0,0,0,0,156,0,0,0
1662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1663,124.365,0,0,17.293,0,0,0,6.173,6.739,0,0,154.21,0,0,0
1664,54,0,0,0,0,0,0,1.37,0,0,0,55.37,0,0,0
1665,90,0,0,73.25,0,0,1,0,0,0,0,0,0,0,0
1666,65.55,0,0,0,8.78,0,4.44,1.23,0,0,0,80,0,0,0
1667,0,0,0,0,16.1,0,1.484,0,0.045,0,0,17.629,0,0,0
1668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1669,172,0,0,0,0,0,0,2.349,1.93,0,0,176.279,0,0,0
1670,123.5,0,0,0,0,0,1,32.273,0,0,0,156.773,0,0,0
1671,20,0,0,13,0,0,2,1,1,0,0,37,0,0,0
1672,132.172,0,0,0,0,0,0,3.681,0,0,0,135.853,0,0,0
1673,0,0,0,0,25.474,0,0,0,0,0,0,25.474,0,0,0
1674,166.95,0,0,0,0,0,4,0,0,0,0,170.95,0,0,0
1675,93.671,0,0,0,0,0,0,0,0,0,0,93.671,0,0,0
1676,19.758,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677,203.79,0,0,0,0,0,2.2,7.467,2.18,0,0,215.637,0,0,0
1678,44,0,0,0,0,0,0,5.138,0,0,0,49.138,0,0,0
1679,22.696,0,0,10.703,0,0,1,1.385,0,0,0,35.784,0,0,0
1680,66.452,0,0,0.356,0,0,0,5.592,0,0,0,72.4,0,0,0
1681,117.99,0,5.72,35.8,0,0,0,1.597,0,0,0,161.107,0,0,0
1682,13.6,0,0,0,0,0,0,1.9,0,0,0,15.5,0,0,0
1683,139.75,0,0,22.749,0,0,0,2.61,1.89,0,0,166.999,0,0,0
1684,0,35.49,0,0,0,0,0,0,36.81,0,0,0,0,0,0
1686,56.161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1687,23,0,0,0,0,0,0,0.422,0,0,0,0,0,0,0
1688,63.966,0,0,5.6,0,0,5,0.72,0,0,0,75.286,0,0,0
1689,47.729,0,0,25.484,0,0,0,2.787,0,0,0,76,0,0,0
1690,60,4,10,0,0,0,1.95,0,0,0,0,0,21857.38,12963.09,0
1691,77.04,0,9.66,10.38,0,0,1,7.283,6.05,0,0,111.413,0,0,0
1692,0,80,0,0,0,0,0,2.634,0.6,0,0,83.234,0,0,0
1693,17.442,0,0,5.68,0,0,0,0,0,0,0,0,0,0,0
1694,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695,16.783,0,0,0,0,0,0,0.81,0,0,0,17.593,0,0,0
1696,135.47,0,0,35.66,0,0,1.87,4.4,25.99,0,0,203.39,0,0,0
1697,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0
1698,0,22.41,0,0.13,0,0,1,3.59,0,0,0,40,0,0,0
1699,32.186,0,0,0,0,0,0,2.5,0,0,0,34.686,0,0,0
1700,79.385,0,0,0,0,0,0,0,0,0,0,79.385,0,0,0
1701,30,0,0,7,0,0,1,2,0,0,0,40,0,0,0
1704,24.17,0,0,0,0,0,1,1.7,0,0,0,26.87,0,0,0
1705,0,0,0,0,0,0,0,2.2,15.72,0,0,17.914,0,0,0
1706,0,0,0,10.37,17.6,0,2,0,43.07,0,0,74.075,0,0,0
1707,0,1.77,0,0,0,0,2.7,0.18,2,0,0,6.65,885,0,0
1708,49.42,0,0,25.273,0,0,0,2.6,0,0,0,77.293,0,0,0
1709,25.007,0,3.719,0,0,0,1.281,0.061,0,0,0,30.068,0,0,0
1710,80,0,0,14,0,0,1,6,0,0,0,0,0,0,0
1711,18.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1712,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
1714,13.613,0,0,0,0,0,0,13.613,0,0,0,27.226,0,0,0
1715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716,33.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1718,20,0,0,0,0,0,0,0.146,0,0,0,20.146,0,0,0
1719,55.5,0,0,9.256,0,0,0,3.247,0,0,0,68.003,0,0,0
1720,0,0,0,0,0,49.33,0,0,1.8,0,0,47.53,0,0,0
1721,104,0,11.37,0,0,0,0,0,0,0,0,0,0,0,0
1722,44.9,0,0,0,0,0,1,0,0,0,0,45.9,0,0,0
1723,39.6,0,0,0,0,0,0,0.4,0,0,0,40,0,0,0
1724,0,6.41,0,35.83,0,0,1,3.42,33.34,0,0,80,0,0,0
1726,113.49,0,0,0,0,0,1,2.065,2.5,0,0,119.055,0,0,0
1727,96.23,0,0,0,0,0,0,4.828,0,0,0,101.058,0,0,0
1728,60.06,0,0,0,0,0,1,12.675,0,0,0,73.735,0,0,0
1729,91.335,0,0,9.618,0,0,1,0.901,0,0,0,102.854,0,0,0
1730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731,32.389,0,0,0,0,0,0,1.039,0,3,0,36.428,0,0,0
1732,16.38,0,0,0,0,0,0,0,0,0,0,16.38,0,0,0
1733,61.96,0,0,0,0,0,0,0,0,0,0,61.96,0,0,0
1734,35.718,0,0,2,0,0,2,0,0,0.4,0,0,0,0,0
1735,143.64,0,0,0,0,0,0,7.799,0,0,0,0,0,0,0
1736,66.2,6.01,11.8,26.3,0,0,0,0,0,0,0,111.3,0,0,0
1737,14.176,0,0,21.079,0,0,0,3.745,0,0,0,39,0,0,0
1738,152,0,0,0,0,0,3,7.917,0,0,0,172.917,0,0,0
1739,88,0,0,7.222,0,0,1,0,0,0,0,96.222,0,0,0
1740,497.94,0,0,32.173,0,0,2,9,19.6,0,0,560.713,0,0,0
1741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1742,78,0,0,20,0,0,5,7,0,0,0,110,0,0,0
1743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1745,0,29.156,0,0,0,0,0,0,0,0,0,29.156,0,0,0
1746,97.85,0,0,0,0,0,2,2.445,3.03,0,0,105.325,0,0,0
1747,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1748,18.954,0,0,0,0,0,0,1.916,0,0,0,20.87,0,0,0
1749,19.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1750,55.076,0,0,1.234,0,0,0,0.26,0,0,0,56.57,0,0,0
1752,0,0,35,0,0,0,2,3,0,0,0,0,0,0,0
1753,15.77,0,0,16.65,0,0,2.178,0,0,0.42,0,35.018,0,0,0
1754,8,0,0,0,0,0,1,0.795,0,0,0,9.795,4936.3,0,0
1755,52.1,0,0,0,0,0,1.61,0,0,0,0,53.72,0,0,0
1756,283,0,0,3.41,0,0,1,1,6.376,1.5,0,295.659,0,0,0
1757,83.51,0,0,3.52,0,0,0,3.964,0,0,0,90.994,0,0,0
1759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760,0,63,0,6.635,0,0,0,4.551,0,0,0,74.186,0,0,0
1762,30.31,0,0,6,0,0,0,10.217,2.48,0,0,49.007,0,0,0
1763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1764,48.07,0,0,20.25,0,0,0,2.281,5.81,0,0,76.411,0,0,0
1765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1767,311.886,0,0,20,0,0,5.5,0,0,0,0,317.386,0,0,0
1768,153.48,0,0,7.701,0,0,0,2.752,1.3,0,0,165.233,0,0,0
1769,0,0,0,0,51.977,0,0,0,0,0,0,0,0,0,0
1770,12,0,0,38,0,0,0,0,0,0,0,20,1456.2,0,0
1771,105.642,0,0,0,0,0,0,0,0,0,0,105.642,0,0,0
1772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1773,48.407,0,0,0,0,0,0,0.931,0,0,0,49.338,0,0,0
1774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1775,58,0,0,18.5,0,0,1,2.5,0,0,0,80,0,0,0
1776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777,42,21,4,9,0,0,4,0,0,0,0,80,0,0,0
1778,14.5,0,0,0,0,0,0,2,0,0,0,16.5,0,0,0
1779,75.5,0,0,0,0,0,0,2.5,0,0,0,78,0,0,0
1780,18.57,0,0,0,0,0,0,0,0,0,0,18.57,0,0,0
1781,62.242,0,6.5,13.931,0,0,1,3.964,11.3,0,0,98.937,0,0,0
1783,211.479,0,0,41.42,0,0,0,0,7.354,0,0,260.253,0,0,0
1784,119,0,0,10.93,0,0,0,0,0,0,0,129.93,0,0,0
1785,129.53,0,0,6.71,0,0,0,0,1.9,0,0,138.14,0,0,0
1786,0,0,0,0,0,0,0,0,14.072,0,0,0,0,0,0
1787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1788,40,0,0,0,0,0,0,0,0,0,0,40,0,0,0
1789,119,0,15,0,0,0,0,0.285,0,0,0,134.285,0,0,0
1790,73.675,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0
1791,22,0,0,34.857,0,0,0,0.7,0,0,0,0,0,0,0
1792,121,0,0,38,0,0,1,0,0,0,0,160,0,0,0
1793,71.5,0,0,15.62,0,0,0,9.503,0,0,0,96.623,0,0,0
1794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1795,0,0,0,0,16.25,0,0,0,0,0,0,16.25,0,0,0
1796,54.9,0,0,17.12,0,0,3.02,3.9,0,0,0,78.98,0,0,0
1797,19.32,0,0,5,0,0,0.7,0,4.58,1,0,30.6,0,0,0
1798,9.538,10,0,41,0,0,2,0,0,0,0,62.538,0,0,0
1799,60.458,0,0,0.347,0,0,0,3.366,0,0,0,64.171,0,0,0
1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1802,82.51,0,0,22.69,0,0,0,0.267,0,0,0,105.467,0,0,0
1803,9.6,0,0,0,0,0,0,1.8,0,0,0,11.4,0,0,0
1804,136,0,0,16.94,0,0,1,2,3,0,0,158.94,0,0,0
1806,153.38,0,0,0,0,0,0,5.351,0,0,0,158.731,0,0,0
1807,32,0,0,8,0,0,0,0,0,0,0,40,0,0,0
1808,155,0,0,10,0,0,0,12.97,0,0,0,177.97,0,0,0
1809,53.035,0,0,0,0,0,0,0,0,0,0,53.035,0,0,0
1810,13.47,0,0,10.009,0,0,1,10.381,0,0,0,34.86,0,0,0
1811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1812,9.68,0,0,0,0,0,0,0,0,0,0,0,1161.6,0,0
1813,21.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,14.663,0,0,0,0,0,0,0,0,0,0,14.663,0,0,0
1815,0,0,0,1.16,0,0,2.41,0.89,10.99,0,0,15.45,0,0,0
1816,7,0,0,0,0,0,3,0.2,0,0,0,10.2,3479,0,0
1817,62.312,0,0,8,0,0,2.2,1.1,4.5,0,0,78.112,0,0,0
1818,71.8,0,0,3.63,0,0,0,1.23,3.34,0,0,0,0,0,0
1819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1820,67,0,0,30,0,0,1,0.361,0,0,0,98.361,0,0,0
1821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1822,17,0,0,3.904,0,0,0,0,0,0,0,20.904,0,0,0
1823,195.976,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1824,50.63,0,0,0,0,0,5,0.665,0,0,0,56.325,0,0,0
1827,42.3,0,0,0,0,0,0,0.592,1.1,0,0,0,0,0,0
1828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1829,22.59,0,0,0,0,0,1.323,11.955,0,0,0,35.868,0,0,0
1831,168.503,264.292,0,0,0,0,2.8,10.732,0,0,0,446.327,0,0,0
1832,76.19,0,0,0.61,0,0,2,1,45.6,0,0,125.4,0,0,0
1833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1834,36.97,0,0,8,0,0,1,2.78,0,0,0,48.75,0,0,0
1835,44.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1837,0,43,0,0,0,0,0,14.04,0,0,0,57.04,3000,21000,0
1838,32.69,0,0,0,0,0,0,0.773,2.6,0,0,36.063,0,0,0
1839,51.383,0,0,4,0,0,0,2.026,0,0,0,57.409,0,0,0
1840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1841,67.51,0,0,11.28,0,0,0,1.21,0,0,0,80,0,0,0
1842,6.991,0,0,0,0,0,0,0.509,0,0,0,7.5,4987,3488,0
1843,65.376,0,0,0,0,0,0,0.767,0,0,0,66.143,0,0,0
1845,164.5,18,0,10,0,0,0,51,0,0,0,243.156,0,0,0
1846,81.9,0,0,15.582,0,0,0,0,0,0,0,97.482,0,0,0
1847,13.86,0,0,0,0,0,3,0.61,0,0,0,17.47,0,0,0
1848,36.774,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1849,36,0,0,7.087,0,0,2,0,0,0,0,45.087,0,0,0
1850,47.39,0,0,8.41,0,0,0,5.667,0,0,0,61.467,0,0,0
1851,18.29,0,0,0,0,0,0,0,0,0,0,18.29,0,0,0
1852,0,0,0,0,19.906,0,1,0,0,0,0,0,0,0,0
1853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1854,248.51,0,0,29.59,0,0,0,3.27,6.2,0,0,289.57,0,0,0
1855,99.032,0,0,9.79,0,0,1,0,0,0,0,109.822,0,0,0
1856,24.958,0,0,0,0,0,0,0,0,0,0,24.958,0,0,0
1857,26.14,0,0,24.32,0,0,2.54,7.31,47.53,0,0,107.84,0,0,0
1858,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1859,261.16,0,27.4,24.44,0,0,3,3,0,0,0,319,23100,35172,48972
1860,21.101,0,0,0,0,0,2,0.478,0.38,0,0,23.959,0,0,0
1861,96.42,0,0,7.925,0,0,0,1.484,0,0,0,105.829,0,0,0
1862,11,0,0,0,0,0,1,0,0,0,0,12,0,0,0
1863,10.83,0,0,6.56,0,0,0,0.968,4.17,0,0,22.528,0,0,0
1864,0,0,10.516,0,0,0,1,0,0,0,0,0,0,0,0
1865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1866,66.31,0,0,0,0,0,2.5,2.184,0,0,0,70.994,0,0,0
1867,7.448,0,0,0,0,0,1,1.752,0,0,0,10.2,3037.88,0,0
1868,66.64,0,0,15.19,0,0,1.94,9.63,0,5.6,0,99,0,0,0
1869,762.37,0,0,19.335,0,0,0,17.809,21.34,0,0,820.854,0,0,0
1871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1872,222.256,0,0,0,0,0,0,1.5,12.401,4.19,0,240.347,0,0,0
1873,56.158,0,0,9.1,0,0,0,0.04,1.64,0,0,66.938,0,0,0
1874,18.463,0,0,0,0,0,0,1.27,0,0,0,0,0,0,0
1875,70.789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1876,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1877,123.46,0,0,0,0,0,0,6.376,0,0,0,129.836,0,0,0
1878,49.1,0,4,0,27.575,0,0,0,0,0,0,0,0,0,0
1879,34.27,0,0,10.3,0,0,0,1.76,3.1,0,0,49.43,0,0,0
1880,104.58,0,0,0,0,0,0,3.467,0,0,0,108.047,0,0,0
1881,99.03,0,0,0,11,0,0,12.664,7.44,0,0,130.134,0,0,0
1882,50.7,0,0,2.09,0,0,0,1.96,8.44,0,0,63.19,0,0,0
1883,154.899,0,0,7.86,0,0,0,0,46.17,0,0,208.929,0,0,0
1884,49.3,0,0,0,0,0,0,0.242,0,0,0,49.542,0,0,0
1885,37,0,0,0,0,0,0,0,0,0,0,0,13969.35,0,0
1886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1887,33,33,0,13,0,0,1,0,0,0,0,80,0,0,0
1888,233.97,0,0,4.6,0,0,1,4.343,2.48,0,0,246.3936,0,0,0
1889,41.153,0,0,0,0,0,0,0.674,2.3,0,0,44.127,0,0,0
1890,15.954,0,0,0,0,0,0,0,0,0,0,15.954,3912.72,0,0
1891,0,0,0,0,25,0,0,0,0,0,0,25,0,0,0
1892,96.46,0,0,0,0,0,1.54,2,0,0,0,100,0,0,0
1893,27.31,0,0,0,0,0,0,6.241,0,0,0,33.551,0,0,0
1894,127.967,0,0,10.817,0,0,0,1.03,0,0,0,139.814,0,0,0
1895,91.37,0,0,28.06,0,0,1.25,12.61,0,0,0,133.29,0,0,0
1896,100,0,0,5,0,0,1,7.607,0,0,0,113.607,0,0,0
1897,0,0,0,0,36.725,0,0,0,0,0,0,36.725,0,0,0
1898,76.525,0,0,0,0,0,0,0,0,0,0,76.525,0,0,0
1899,110,0,0,9.88,0,0,0,0,0,0,0,119.88,0,0,0
1900,44,0,0,0,0,0,0,0.224,0,0,0,44.224,0,0,0
1901,54,0,0,0,0,0,1.175,0,1.1,0,0,56.275,0,0,0
1902,81.624,0,0,0,0,0,2,0,0,0,0,83.624,0,0,0
1903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1904,36.141,0,0,0,35.42,13.54,2.19,0,0,0,0,91.819,0,0,0
1905,42.96,0,0,0,0,0,0,1.6,0,0,0,44.56,0,0,0
1906,137.34,0,0,16.93,0,0,2,3.73,0,0,0,160,0,0,0
1907,0,33.005,0,0,0,0,0,0,0,0,0,0,0,0,0
1908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1909,30,0,0,0,0,0,2,6.2,0,0,0,38.2,0,0,0
1910,262.32,0,0,38.84,0,0,6.25,12.84,31.87,0,0,352.12,0,0,0
1911,95.69,0,0,16.4,0,0,3.45,2.46,0,0,0,118,0,0,0
1912,47.8,0,0,12,0,0,4,2,0,3,0,68.8,0,0,0
1913,859.192,0,0,27.1,0,0,4.362,20.82,5.82,0,0,917.274,0,0,0
1914,193.782,0,0,24.63,0,0,1,6.179,8.36,0,0,233.951,0,0,0
1915,211.41,0,0,21.63,0,0,3.05,8.28,0,0,0,244.37,0,0,0
1916,70.06,2.59,0,7,0,0,4.94,1,0,0,0,85.59,0,0,0
1917,57,6,1,13,0,0,2,1,0,0,0,80,0,0,0
1918,177.68,0,0,17.42,0,0,2.035,4.255,0,0,0,201.39,0,0,0
1919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1922,0,0,0,20.57,0,0,1,0,8.9,0,0,0,0,0,0
1923,8.04,0,0,0,0,0,2,0.25,0,0,0,10.29,0,0,0
1924,27.595,0,0,0,0,0,0,0.289,0,0,0,27.884,0,0,0
1925,28.268,0,0,0.3,0,0,0,0.963,0,0,0,29.531,0,0,0
1926,79.091,0,0,0,0,0,0,0,0,0,0,79.091,0,0,0
1927,29.046,0,0,0,0,0,0,0,0,0,0,29.046,0,0,0
1928,93.308,0,0,0,0,0,2,0.942,0,0,0,96.25,0,0,0
1929,51.533,0,0,0,0,0,0,0,0,0,0,51.533,0,0,0
1930,57.8,0,0,13.95,0,0,0,0,2.56,0.98,0,75.29,0,0,0
1931,75,0,0,0,0,0,0,0,0,0,0,75,0,0,0
1932,0,7,0,0,0,0,2.5,0.5,0,0,0,0,3218.25,2500,2500
1933,69,0,0,10,0,0,0,1,0,0,0,80,0,0,0
1934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1935,39.08,0,0,0,0,0,0,0,0,0,0,39.08,0,0,0
1936,8.041,1.041,0,0,0,0,0,0,0,0,0,9.082,0,0,0
1937,515.09,0,0,55.63,0,0,4.08,1.522,0,0,0,576.322,0,0,0
1938,0,60,0,0,72.589,0,0,0,1.5,0,0,134.089,0,0,0
1939,33.063,0,0,0,0,0,0,1.582,0,0,0,34.645,0,0,0
1940,0,0,0,12.399,0,0,0,3.7,61.34,0,0,77.439,0,0,0
1941,0,55.244,0,0,0,0,0,0,0,0,0,0,0,0,0
1942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1944,231.31,10,18.86,17.43,0,0,1,47.291,0,0,0,325.891,0,0,0
1945,230.36,0,0,0,0,0,0,0,0,0,0,230.36,0,0,0
1946,17,0,0,0,0,0,2,1.3,0,0,0,0,0,0,0
1947,10.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949,26.99,0,0,1.35,0,0,0,0.946,0,0,0,0,0,0,0
1950,77.192,0,0,4.298,0,0,0,2.113,0,0,0,83.603,0,0,0
1951,118.3,0,0,0,0,0,0,1.718,0.5,0,0,120.518,0,0,0
1952,8.2,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0
1953,36.1,0,0,0,0,0,0,2.72,0,0,0,0,0,0,0
1954,25.47,0,0,13,0,0,0,0,1.53,0,0,40,0,0,0
1955,149.781,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1956,49.472,0,0,22.1,0,0,1.94,2.86,0,0,0,76.372,0,0,0
1957,0,0,0,0,24.601,0,0,0,0,0,0,0,0,0,0
1958,235.26,0,0,17,0,0,4,8.271,0,0,0,264.531,0,0,0
1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,109.556,0,0,0,0,0,0,0,0,0,0,0,0,0,0
